,short_window,long_window,regime,cumulative_return,sharpe
190,27,121,,2.396434603805538,0.468656125262084
191,29,116,,2.389733026657095,0.4667467306630979
192,11,33,,2.378009051780698,0.5237691466821237
193,3,15,,2.376872880287165,0.5227838699934093
194,24,132,,2.3644631866454966,0.458137129217056
195,17,102,,2.3565042730712906,0.48572465524336944
196,7,38,,2.354535482864381,0.5257706634970333
197,5,10,,2.3464726681137114,0.5154137418225775
198,4,16,,2.3406138235855076,0.5161036930204377
199,6,36,,2.337048196411145,0.528494433609902
200,17,25,,2.3363398995208846,0.5166032607414022
201,25,125,,2.3326011944580145,0.4513859869285517
202,4,14,,2.3223567195510832,0.5138552237562183
203,4,6,,2.3181672219467053,0.4917013154129152
204,28,168,,2.3114565451812705,0.4338881706213152
205,16,24,,2.307960285949709,0.5098463189574799
206,9,36,,2.2856458623504663,0.5017495665216928
207,14,28,,2.2837778424835133,0.50007886733481
208,10,15,,2.256773949699391,0.5017114012442508
209,7,14,,2.256646629638675,0.4955191417750511
210,9,18,,2.2562993642807023,0.4947298937798005
211,7,35,,2.251651500053411,0.501810852391841
212,6,18,,2.2390282372283936,0.4951617985665462
213,5,15,,2.2279147282791176,0.48727331273010216
214,5,17,,2.2240455586624166,0.4846590049804233
215,6,15,,2.221341161918629,0.48432005590243427
216,6,9,,2.2185475926589997,0.47595200652509845
217,12,18,,2.215845331726062,0.4859635513192987
218,3,18,,2.214968238487248,0.48369993925152033
219,12,24,,2.1963455490875208,0.4837734138909943
220,3,6,,2.1933846159744244,0.45506871963416734
221,11,16,,2.181244043540954,0.4748748764938228
222,4,22,,2.170453735122679,0.47693113571156354
223,4,12,,2.1666737076950007,0.4659845840009174
224,3,4,,2.1611681276702814,0.4476143074950908
225,6,24,,2.158977389068602,0.46793253329285867
226,14,21,,2.15859541458131,0.4734079220292834
227,7,21,,2.1535220025253246,0.4656795291429541
228,6,33,,2.1527587412261915,0.48001094607803535
229,4,8,,2.152743502693179,0.4491411765264903
230,7,31,,2.141062940521248,0.4751159463153912
231,8,36,,2.1390335032653796,0.46411148303932637
232,9,13,,2.137895022125229,0.46640105620081324
233,3,16,,2.1377407735061547,0.4597435157830194
234,8,12,,2.1286869703674314,0.46074666657930385
235,9,27,,2.1210944901275677,0.4636356048437815
236,8,32,,2.1052262992477435,0.459749624002454
237,8,16,,2.1035252366638244,0.4556309831269362
238,5,27,,2.1024993976592987,0.45564237110732414
239,11,27,,2.09018189155579,0.45047375260612565
240,9,22,,2.087690723037715,0.4492343906725533
241,9,31,,2.061077883872994,0.44305295651263116
242,4,18,,2.061054200630184,0.440880857264318
243,5,20,,2.055905719642647,0.44085669523564036
244,4,10,,2.0529182971191386,0.4260227150324945
245,6,27,,2.0429335718917914,0.43530423603251217
246,8,28,,2.038940330047608,0.4426207042161599
247,7,17,,2.038148392181397,0.43675942694102776
248,10,25,,2.0369637151336724,0.4386796078990837
249,3,10,,2.033337053184506,0.4185408407199179
250,8,24,,2.0274263594055197,0.4322552827177515
251,3,12,,2.0174973543167116,0.41644245891909787
252,7,28,,2.0153077595901463,0.42912464603494527
253,5,7,,2.0010365896224993,0.4081417057888961
254,6,30,,1.9927689638519401,0.4215531494964201
255,8,20,,1.9788344153595034,0.4152956604182927
256,13,26,,1.9757657923126242,0.4173578732780898
257,5,25,,1.972667690010066,0.41387337560391957
258,15,22,,1.9723337722778236,0.4162791352629679
259,10,20,,1.9670650143432666,0.4135032665673497
260,4,20,,1.9625763414001531,0.4100011272821891
261,7,24,,1.954080788307193,0.4087126176536574
262,10,30,,1.9285454918670677,0.4002586315238205
263,3,13,,1.9110266061401353,0.38309705100949787
264,13,19,,1.8995269731903157,0.3956034539574352
265,11,22,,1.854221266555791,0.3812761438884693
266,5,30,,1.8489505564880315,0.37430800221409083
267,6,21,,1.8338207109832794,0.3706967663749892
268,4,24,,1.816362903709408,0.3673647354923788
269,5,22,,1.7741979892349278,0.35086998701853345
