,short_ma,long_ma,signal,regime,cumulative_return,sharpe
145,7,37,11,,2.943405269775402,0.3717628478419208
146,10,37,8,,2.943405269775402,0.3717628478419208
147,10,28,8,,2.94219427429201,0.37322713482858855
148,20,60,8,,2.941048252563469,0.3762962651748
149,18,60,8,,2.941048252563469,0.3762962651748
150,6,37,8,,2.9398384948730536,0.38945624467480766
151,9,37,5,,2.9398384948730536,0.38945624467480766
152,18,60,5,,2.939420035400386,0.3737256134194649
153,9,42,5,,2.9371931597900334,0.3723188521947566
154,12,60,8,,2.9367649963378906,0.3726008492385282
155,6,60,16,,2.9367649963378906,0.3726008492385282
156,16,60,6,,2.9367649963378906,0.3726008492385282
157,10,60,18,,2.911149793090813,0.37240572909108693
158,18,60,10,,2.911149793090813,0.37240572909108693
159,6,51,11,,2.9074385156249964,0.3705941833308623
160,18,51,5,,2.9065036376953044,0.3703448050011702
161,16,60,5,,2.9065036376953044,0.3703448050011702
162,16,33,6,,2.902758062744146,0.3675417015315099
163,6,33,16,,2.902758062744146,0.3675417015315099
164,6,42,8,,2.8997189447021445,0.36811351612848087
165,6,37,15,,2.8820630407714884,0.36513605670521554
166,15,37,6,,2.8820630407714884,0.36513605670521554
167,7,37,13,,2.8820630407714884,0.36513605670521554
168,7,20,11,,2.8699297045898424,0.36570786285575557
169,9,20,8,,2.8699297045898424,0.36570786285575557
170,12,20,6,,2.8699297045898424,0.36570786285575557
171,10,20,8,,2.8699297045898424,0.36570786285575557
172,6,20,13,,2.8699297045898424,0.36570786285575557
173,13,20,6,,2.8699297045898424,0.36570786285575557
174,13,28,6,,2.8656708624267684,0.3624563575296067
175,15,24,6,,2.8656708624267684,0.3624563575296067
176,6,28,13,,2.8656708624267684,0.3624563575296067
177,6,24,15,,2.8656708624267684,0.3624563575296067
178,12,28,6,,2.8656042938232438,0.3647402718358686
179,7,28,11,,2.8656042938232438,0.3647402718358686
180,6,24,16,,2.862670366821282,0.3620838106025072
181,16,24,6,,2.862670366821282,0.3620838106025072
182,6,55,16,,2.8623121105957026,0.36457792269759776
183,18,55,5,,2.8623121105957026,0.36457792269759776
184,16,55,6,,2.8623121105957026,0.36457792269759776
185,20,51,5,,2.8623121105957026,0.36457792269759776
